region,sexe,mstat,branch,sectins,csp,rev_total_mois,log_revenu,sans_revenu,age_grp,age_num,bancarise,a_assurance,logem,Stg_formel
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Union libre,Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,1,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Union libre,Agriculture,Entreprise Privée,Ouvrier ou employé qualifié,248500.0,12.423203,0,35-44,39,1,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,51,1,0,Autre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,58,1,0,Autre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Trans./Comm.,Entreprise Privée,Ouvrier ou employé non qualifié,30000.0,10.308986,0,25-34,27,1,0,Autre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,1,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,34,1,0,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,26,1,0,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Commerce,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,0.0,0.0,1,18-24,23,1,0,Autre,0
INDENIE-DJUABLIN,Féminin,Veuf(ve),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,53,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,43,1,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Union libre,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,18-24,21,1,0,Autre,0
INDENIE-DJUABLIN,Féminin,Union libre,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,22,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,60,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,48,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,46,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,43,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,40,0,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Patron/Employeur,0.0,0.0,1,45-54,52,1,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Marié(e),Aut. services,Entreprise Privée,Ouvrier ou employé non qualifié,81000.0,11.302217,0,45-54,51,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,44,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Autr. indust.,Entreprise Privée,Ouvrier ou employé non qualifié,52572.672,10.86997,0,18-24,22,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,45-54,46,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",53000.0,10.878066,0,45-54,48,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",41445.75,10.632165,0,18-24,21,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,19,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,49,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,45-54,46,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",41445.75,10.632165,0,45-54,49,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,35-44,40,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,55-64,58,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,64,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,31,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,35,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Elevage/syl./peche,Entreprise Privée,Stagiaire ou Apprenti rénuméré,40000.0,10.59666,0,25-34,33,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Elevage/syl./peche,Entreprise Privée,Stagiaire ou Apprenti non rénuméré,15000.0,9.6158724,0,18-24,23,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,52,1,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,60,1,0,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,7,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,27,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,39,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,34,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,25,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",96666.664,11.479034,0,35-44,38,1,0,Autre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,31,1,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Stagiaire ou Apprenti rénuméré,60000.0,11.002116,0,25-34,34,1,0,Autre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,45-54,45,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,24,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,54,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",54233.332,10.90107,0,25-34,26,1,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Autr. indust.,Entreprise Privée,"Manœuvre, aide ménagère",30000.0,10.308986,0,45-54,50,1,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Marié(e),Commerce,Entreprise Privée,"Manœuvre, aide ménagère",44269.613,10.698076,0,35-44,41,1,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,18,0,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,52,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,58,0,1,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,41,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,45-54,49,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,65+,68,1,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,21,1,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,35-44,42,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,33,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,3,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,45,1,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,15,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,11,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Commerce,Entreprise Privée,Stagiaire ou Apprenti rénuméré,40000.0,10.59666,0,18-24,24,1,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,29,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Non_connu,Non_connu,Non_connu,0.0,0.0,1,25-34,29,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,40,1,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,46,1,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,19,1,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,37,0,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Marié(e),Autr. indust.,Entreprise Privée,"Manœuvre, aide ménagère",25000.0,10.126671,0,25-34,34,1,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,0,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),BTP,Entreprise Privée,Ouvrier ou employé non qualifié,150000.0,11.918397,0,35-44,35,1,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,8,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Autr. indust.,Entreprise Privée,"Manœuvre, aide ménagère",20000.0,9.9035378,0,35-44,35,1,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,5,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,18-24,22,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,30,1,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,4,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Autre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,"Manœuvre, aide ménagère",34747.586,10.455894,0,18-24,20,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Commerce,Entreprise Privée,Ouvrier ou employé non qualifié,30000.0,10.308986,0,25-34,34,0,0,Autre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Agriculture,Entreprise Privée,Patron/Employeur,0.0,0.0,1,25-34,25,1,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,41,1,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,22,1,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,18-24,20,1,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Célibataire,Agriculture,Entreprise Privée,Patron/Employeur,0.0,0.0,1,18-24,20,0,0,Locataire,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,48,1,0,Locataire,0
INDENIE-DJUABLIN,Masculin,Divorcé(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,55-64,61,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,65+,67,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,45,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,14,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,12,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,6,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Marié(e),Agriculture,Entreprise Privée,Ouvrier ou employé non qualifié,100000.0,11.512936,0,35-44,44,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,18,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,10,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,13,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Féminin,Marié(e),Agriculture,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,35-44,38,0,0,Proprietaire sans titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Commerce,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,0-17,13,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Autr. indust.,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,18-24,19,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,9,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Union libre,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,25-34,27,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Union libre,Agriculture,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,34,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,2,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Féminin,Veuf(ve),Autr. indust.,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,45-54,50,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Commerce,Entreprise Privée,Travailleur pour compte propre,0.0,0.0,1,18-24,19,1,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Non_connu,Non_connu,Non_connu,0.0,0.0,1,0-17,1,0,0,Proprietaire titre,0
INDENIE-DJUABLIN,Masculin,Célibataire,Commerce,Entreprise Privée,Travailleur Familial contribuant pour une entreprise familial,0.0,0.0,1,25-34,30,0,0,Proprietaire titre,0
