cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise,Cluster_Assigné
40,7,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,15,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,8,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,6,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,13,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
10,15,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,1,10
6,28,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,5,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,2,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,17,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
24,41,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,11,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
31,43,Masculin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,25,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,7,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,27,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,1,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,9,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,1,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
10,30,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,1,10
10,35,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,1,10
78,1,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
6,29,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,12,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,3,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,8,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
31,40,Masculin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,16,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,0,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,4,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,8,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,14,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
15,31,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,1,10
78,2,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,7,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
15,32,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,1,10
40,9,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,13,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,8,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,8,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
52,42,Masculin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,1,10
24,41,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,5,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
24,37,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
40,8,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,15,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,1,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,8,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
8,47,Masculin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
85,36,Masculin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,1,10
6,31,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,16,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,5,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,37,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,80
24,46,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,26,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
52,55,Masculin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,1,59
40,17,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,3,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,2,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,12,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,33,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,80
40,9,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,24,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
88,55,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,14,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,22,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
78,31,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,80
78,18,Masculin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
52,57,Masculin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,1,59
24,40,Féminin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,0,80
13,64,Masculin,Marié(e),GRAND-BEREBY,Rural,SAN-PEDRO,1,59
40,11,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,9,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
40,7,Féminin,Célibataire,GRAND-BEREBY,Rural,SAN-PEDRO,0,71
3,53,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
34,48,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,80
54,13,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
14,45,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,19,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,6,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
23,50,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,59
54,15,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
11,69,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
64,19,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
23,68,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
64,23,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,49,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
3,37,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,13,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
11,83,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
14,27,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
64,18,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
11,71,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
3,42,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,10,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
93,32,Masculin,Union libre,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
93,29,Féminin,Union libre,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,4,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
64,36,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,6,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,0,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
9,28,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,35,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
11,63,Masculin,Veuf(ve),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
64,42,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
92,22,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,0,71
9,35,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,2,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,1,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,0,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,15,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
14,21,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,21,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,26,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,0,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
33,72,Féminin,Veuf(ve),SAN-PEDRO,Urbain,SAN-PEDRO,0,7
54,14,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,25,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
9,28,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
23,35,Féminin,Veuf(ve),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,22,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,6,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
9,34,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,4,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
64,18,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,19,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,12,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
64,40,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,17,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,43,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,25,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
11,57,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
54,11,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,8,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,13,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
76,46,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,16,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,43,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,13,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,5,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
14,47,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,9,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
93,43,Masculin,Union libre,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
93,32,Féminin,Union libre,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
92,31,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,0,80
54,8,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,13,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,3,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,15,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,13,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
76,45,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
92,29,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,0,80
54,0,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,3,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,7,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
9,40,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,10,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
14,25,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,18,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,15,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,12,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
11,66,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
3,41,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,11,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
33,77,Féminin,Divorcé(e),SAN-PEDRO,Urbain,SAN-PEDRO,0,7
14,45,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,6,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,14,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,2,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
92,30,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,0,80
9,35,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,11,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,8,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
11,59,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
3,43,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,17,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
64,18,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,5,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
9,40,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,31,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,3,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,0,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,9,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,17,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
76,45,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,37,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,18,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,23,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,0,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,6,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,5,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,9,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
9,40,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,32,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,24,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,21,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,21,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,25,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
9,32,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,16,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,0,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
64,17,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
64,21,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,32,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,14,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
11,57,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
54,17,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
14,20,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,12,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
14,22,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,21,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,49,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
9,30,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
92,22,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,1,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
76,44,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,0,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
23,61,Féminin,Veuf(ve),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
54,5,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,24,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,17,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,7,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,11,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,8,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,11,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,54,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
11,57,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
76,56,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
54,6,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,5,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,9,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
34,53,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,0,80
54,14,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,12,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,10,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,5,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,28,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
9,37,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,11,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,0,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,6,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
23,72,Féminin,Veuf(ve),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
54,4,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,41,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,7,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,17,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,2,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,14,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,12,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
14,24,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,18,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
76,46,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
9,24,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,30,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
76,55,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
54,3,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
92,37,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,0,80
54,15,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,13,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,10,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,0,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,7,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
68,45,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,0,80
54,9,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
76,43,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,19,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,19,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,3,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,10,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,36,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,2,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
64,24,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
64,15,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,25,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,0,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,35,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,15,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
76,46,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,11,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,20,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,8,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
9,39,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
3,22,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,4,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,2,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,16,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
14,28,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,27,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,8,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,19,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
23,68,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
14,21,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,22,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
11,66,Masculin,Veuf(ve),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
14,19,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,28,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,35,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
14,38,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,2,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
9,41,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,2,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,14,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,36,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,12,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,52,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
76,55,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
54,4,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,16,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
76,53,Masculin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,59
64,15,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,13,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
3,44,Féminin,Marié(e),SAN-PEDRO,Urbain,SAN-PEDRO,1,10
54,10,Masculin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,10,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
54,8,Féminin,Célibataire,SAN-PEDRO,Urbain,SAN-PEDRO,0,71
