cluster,age_num,sex,marital_status,city,milieu_resid,region_name,bancarise,age_group,predicted_cluster
52,44,Masculin,Marié(e),DOBA,Rural,SAN-PEDRO,1,35-44,52
78,10,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
78,4,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
8,64,Masculin,Marié(e),DOBA,Rural,SAN-PEDRO,0,55-64,8
40,13,Féminin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,40
24,48,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,45-54,15
40,16,Féminin,Célibataire,DOBA,Rural,SAN-PEDRO,0,15-24,10
24,42,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,35-44,15
78,10,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
78,2,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
78,15,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,15-24,21
40,10,Féminin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,40
8,63,Masculin,Marié(e),DOBA,Rural,SAN-PEDRO,0,55-64,8
24,40,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,35-44,15
88,51,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,45-54,15
40,11,Féminin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,40
85,39,Masculin,Marié(e),DOBA,Rural,SAN-PEDRO,1,35-44,52
78,13,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
15,36,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,1,35-44,15
40,7,Féminin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,40
21,38,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,1,35-44,2
24,34,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,25-34,15
21,22,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,1,15-24,21
78,23,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,15-24,21
52,56,Masculin,Marié(e),DOBA,Rural,SAN-PEDRO,1,55-64,8
85,39,Masculin,Marié(e),DOBA,Rural,SAN-PEDRO,1,35-44,52
6,30,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,25-34,15
78,11,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
78,2,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
40,6,Féminin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,40
7,63,Féminin,Veuf(ve),DOBA,Rural,SAN-PEDRO,0,55-64,59
78,10,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
8,60,Masculin,Marié(e),DOBA,Rural,SAN-PEDRO,0,55-64,8
40,15,Féminin,Célibataire,DOBA,Rural,SAN-PEDRO,0,15-24,10
78,8,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
24,36,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,35-44,15
78,16,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,15-24,21
88,52,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,45-54,15
78,21,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,15-24,21
40,18,Féminin,Célibataire,DOBA,Rural,SAN-PEDRO,0,15-24,10
78,6,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
78,12,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,78
24,38,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,35-44,15
6,24,Féminin,Marié(e),DOBA,Rural,SAN-PEDRO,0,15-24,6
40,3,Féminin,Célibataire,DOBA,Rural,SAN-PEDRO,0,0-14,40
52,55,Masculin,Marié(e),DOBA,Rural,SAN-PEDRO,1,55-64,8
21,23,Masculin,Célibataire,DOBA,Rural,SAN-PEDRO,1,15-24,21
68,61,Masculin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,55-64,68
81,11,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
34,53,Féminin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,45-54,3
54,7,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
92,24,Féminin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,15-24,92
9,33,Masculin,Marié(e),DOGBO,Urbain,SAN-PEDRO,1,25-34,68
54,2,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
54,7,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
55,2,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
23,64,Féminin,Veuf(ve),DOGBO,Urbain,SAN-PEDRO,1,55-64,23
54,12,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
54,7,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
92,29,Féminin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,25-34,92
68,39,Masculin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,35-44,68
54,12,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
81,15,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,15-24,14
54,9,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
55,4,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
55,6,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
68,31,Masculin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,25-34,68
92,22,Féminin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,15-24,92
92,34,Féminin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,25-34,92
64,15,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,1,15-24,64
68,38,Masculin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,35-44,68
54,12,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
54,9,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
55,3,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
68,65,Masculin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,65-74,11
34,50,Féminin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,45-54,3
54,20,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,15-24,64
81,16,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,15-24,14
81,20,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,15-24,14
54,0,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,,54
81,13,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
92,30,Féminin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,25-34,92
55,5,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
54,14,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
54,11,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
68,54,Masculin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,45-54,68
55,6,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
34,45,Féminin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,45-54,3
55,0,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,,14
54,3,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
9,40,Masculin,Marié(e),DOGBO,Urbain,SAN-PEDRO,1,35-44,68
54,9,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
81,14,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
55,7,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
55,0,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,,14
14,17,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,1,15-24,14
81,15,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,15-24,14
54,9,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
92,25,Féminin,Marié(e),DOGBO,Urbain,SAN-PEDRO,0,25-34,92
55,10,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
81,15,Masculin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,15-24,14
54,1,Féminin,Célibataire,DOGBO,Urbain,SAN-PEDRO,0,0-14,54
93,20,Féminin,Union libre,DOGBO,Urbain,SAN-PEDRO,1,15-24,92
93,33,Masculin,Union libre,DOGBO,Urbain,SAN-PEDRO,1,25-34,68
14,17,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,1,15-24,14
81,11,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,54
76,52,Masculin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,1,45-54,52
54,8,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
3,47,Féminin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,1,45-54,3
55,5,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,54
54,13,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
68,44,Masculin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,0,35-44,9
54,10,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
3,33,Féminin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,1,25-34,3
54,4,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
54,2,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
54,4,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
54,7,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
93,36,Masculin,Union libre,GABIADJI,Urbain,SAN-PEDRO,1,35-44,2
54,9,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
55,4,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,54
93,30,Féminin,Union libre,GABIADJI,Urbain,SAN-PEDRO,1,25-34,10
9,30,Masculin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,1,25-34,9
3,28,Féminin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,1,25-34,3
55,4,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,54
55,8,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,54
55,3,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,54
3,32,Féminin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,1,25-34,3
81,13,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,54
9,41,Masculin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,1,35-44,9
54,9,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
54,12,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
11,64,Masculin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,1,55-64,11
23,60,Féminin,Marié(e),GABIADJI,Urbain,SAN-PEDRO,1,55-64,23
14,42,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,1,35-44,2
33,40,Féminin,Veuf(ve),GABIADJI,Urbain,SAN-PEDRO,0,35-44,3
14,23,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,1,15-24,14
33,54,Féminin,Veuf(ve),GABIADJI,Urbain,SAN-PEDRO,0,45-54,23
54,7,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
3,33,Féminin,Séparé,GABIADJI,Urbain,SAN-PEDRO,1,25-34,3
54,9,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
64,16,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,1,15-24,10
81,38,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,35-44,2
33,71,Masculin,Veuf(ve),GABIADJI,Urbain,SAN-PEDRO,0,65-74,11
14,25,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,1,25-34,14
23,62,Féminin,Veuf(ve),GABIADJI,Urbain,SAN-PEDRO,1,55-64,23
81,12,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,54
81,11,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,54
54,19,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,15-24,10
64,33,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,1,25-34,10
54,8,Féminin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,0,0-14,40
14,19,Masculin,Célibataire,GABIADJI,Urbain,SAN-PEDRO,1,15-24,14
15,36,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,15
40,12,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
85,37,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,52
78,1,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,3,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
21,29,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,25-34,21
21,37,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,35-44,2
78,12,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,14,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
52,56,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,55-64,13
78,11,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,15,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
78,2,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
24,36,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,35-44,15
24,38,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,35-44,15
40,11,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
7,85,Féminin,Veuf(ve),GABIADJI,Rural,SAN-PEDRO,0,85-94,10
59,55,Féminin,Divorcé(e),GABIADJI,Rural,SAN-PEDRO,1,55-64,10
78,14,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
52,50,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,45-54,52
6,28,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,25-34,15
40,9,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
21,17,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,15-24,21
24,43,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,35-44,15
78,5,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
40,4,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,24,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
78,20,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
13,63,Masculin,Veuf(ve),GABIADJI,Rural,SAN-PEDRO,1,55-64,13
40,8,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
21,18,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,15-24,21
78,13,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
15,50,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,45-54,15
52,50,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,45-54,52
40,11,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
2,29,Masculin,Union libre,GABIADJI,Rural,SAN-PEDRO,1,25-34,2
40,2,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
10,39,Féminin,Union libre,GABIADJI,Rural,SAN-PEDRO,1,35-44,10
40,5,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
6,26,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,25-34,15
85,25,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,25-34,85
78,2,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,14,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
40,10,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
59,52,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,45-54,15
13,65,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,65-74,13
78,3,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
6,27,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,25-34,15
85,29,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,25-34,85
40,0,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,,10
15,26,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,25-34,15
78,9,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
40,6,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
52,43,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,52
40,2,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
52,52,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,45-54,52
24,45,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,45-54,15
78,9,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,4,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,12,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
40,9,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,14,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,3,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
40,0,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,,10
85,39,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,52
15,35,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,15
40,6,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,9,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,2,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
80,45,Féminin,Veuf(ve),GABIADJI,Rural,SAN-PEDRO,0,45-54,15
78,9,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,4,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
10,24,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,15-24,10
78,17,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
78,29,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,25-34,21
78,20,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
6,24,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,15-24,6
40,7,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,8,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,0,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,,21
78,5,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
24,44,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,35-44,15
40,8,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
13,61,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,55-64,13
15,51,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,45-54,15
21,22,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,15-24,21
40,9,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
10,15,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,15-24,10
78,3,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
88,57,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,55-64,13
10,22,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,15-24,10
78,14,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
13,72,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,65-74,13
59,43,Féminin,Divorcé(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,10
40,6,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,13,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,12,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
21,30,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,25-34,21
21,24,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,15-24,21
78,3,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
40,13,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,16,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
10,42,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,35-44,10
85,33,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,25-34,85
40,3,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
6,23,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,15-24,6
10,17,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,15-24,10
78,1,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
21,18,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,1,15-24,21
91,78,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,75-84,13
24,48,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,45-54,15
24,37,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,35-44,15
78,4,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
40,2,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,20,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
78,8,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
85,41,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,52
80,38,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,35-44,10
78,1,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,20,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
40,8,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
40,11,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
40,17,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,10
6,27,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,25-34,15
8,58,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,55-64,13
78,2,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,15,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
24,41,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,35-44,15
40,7,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
80,43,Féminin,Veuf(ve),GABIADJI,Rural,SAN-PEDRO,0,35-44,10
78,13,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
40,5,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
52,56,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,55-64,13
24,42,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,35-44,15
40,3,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
85,30,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,25-34,85
6,23,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,15-24,6
78,3,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
52,43,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,52
6,32,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,25-34,15
40,5,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,3,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,17,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
78,4,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
78,6,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
13,63,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,55-64,13
6,28,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,25-34,15
80,41,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,35-44,10
40,6,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,5,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
15,27,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,25-34,15
78,10,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
85,36,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,52
40,7,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
59,45,Féminin,Union libre,GABIADJI,Rural,SAN-PEDRO,1,45-54,80
2,45,Masculin,Union libre,GABIADJI,Rural,SAN-PEDRO,1,45-54,2
78,6,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
59,37,Féminin,Veuf(ve),GABIADJI,Rural,SAN-PEDRO,1,35-44,10
78,22,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,21
40,8,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
78,13,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
40,18,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,15-24,10
78,2,Masculin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,78
52,43,Masculin,Marié(e),GABIADJI,Rural,SAN-PEDRO,1,35-44,52
24,38,Féminin,Marié(e),GABIADJI,Rural,SAN-PEDRO,0,35-44,15
40,8,Féminin,Célibataire,GABIADJI,Rural,SAN-PEDRO,0,0-14,40
