region,sexe,mstat,age_grp,nbr_indv,mean_rev,mean_banked,empl_formel,proprio_titre,proprio_sans,locataire,autre_logement,assurance,categorie_revenus,niveau_bancaire,statut_logement,niveau_emploi,niveau_assurance,score_bancaire_optimise,categorie_risque_bancaire,recommandation_credit
CAVALLY,Masculin,Célibataire,25-34,26.0,14066.657,0.5,0.0,0.38461539000000006,0.42307693,0.03846154,0.15384616,0.0,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,60,Risque_Faible,ACCORD_Conditionnel
CAVALLY,Masculin,Célibataire,35-44,16.0,11336.325,0.625,0.0,0.4375,0.375,0.0,0.1875,0.0625,Revenus_moyens,Bancarise,Proprietaire_titre,Informel,Faiblement_assure,63,Risque_Faible,ACCORD_Conditionnel
CAVALLY,Masculin,Célibataire,45-54,7.0,99746.953,0.85714287,0.0,0.42857143,0.14285715,0.2857143,0.14285715,0.14285715,Revenus_eleves,Bancarise,Proprietaire_titre,Informel,Assure,80,Risque_Tres_Faible,ACCORD_Recommande
CAVALLY,Masculin,Célibataire,55-64,2.0,27083.334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Revenus_moyens,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,33,Risque_Eleve,ETUDE_Approfondie
CAVALLY,Masculin,Célibataire,65+,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,7,Risque_Tres_Eleve,REFUS_Recommande
CAVALLY,Masculin,Marié(e),15-24,3.0,16666.666,0.33333334,0.0,0.0,0.66666669,0.0,0.33333334,0.0,Revenus_moyens,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,45,Risque_Moyen,ETUDE_Approfondie
CAVALLY,Masculin,Marié(e),25-34,66.0,14762.626636363637,0.6060606010606061,0.0,0.3333333257575758,0.4696969740909091,0.06060605737878788,0.13636364227272726,0.07575757472727272,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,61,Risque_Faible,ACCORD_Conditionnel
CAVALLY,Masculin,Marié(e),35-44,74.0,6006.756801351351,0.7567567406756756,0.013513513000000001,0.2972972871621622,0.4729729759459459,0.09459459699999999,0.13513513000000002,0.054054051175675674,Revenus_faibles,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,51,Risque_Moyen,ACCORD_Conditionnel
CAVALLY,Masculin,Marié(e),45-54,53.0,8506.822886792454,0.6792452811320755,0.0,0.3962264141509434,0.49056603528301884,0.11320754358490565,0.0,0.018867924528301886,Revenus_faibles,Bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,46,Risque_Moyen,ETUDE_Approfondie
CAVALLY,Masculin,Marié(e),55-64,32.0,19005.208062499998,0.625000005625,0.0312500010625,0.468750006875,0.43750001375,0.0312500010625,0.062500002125,0.062500002125,Revenus_moyens,Bancarise,Proprietaire_titre,Mixte,Faiblement_assure,66,Risque_Faible,ACCORD_Conditionnel
CAVALLY,Masculin,Marié(e),65+,15.0,0.0,0.5333333433333334,0.0,0.4000000133333333,0.5333333499999999,0.0,0.06666666666666667,0.06666666666666667,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,31,Risque_Eleve,ETUDE_Approfondie
CAVALLY,Masculin,Séparé,25-34,1.0,49000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Revenus_moyens,Bancarise,Proprietaire_titre,Informel,Non_assure,62,Risque_Faible,ACCORD_Conditionnel
CAVALLY,Masculin,Séparé,45-54,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
CAVALLY,Masculin,Séparé,55-64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,8,Risque_Tres_Eleve,REFUS_Recommande
CAVALLY,Masculin,Union libre,15-24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,33,Risque_Eleve,ETUDE_Approfondie
CAVALLY,Masculin,Union libre,25-34,9.0,3156.6667,0.77777779,0.0,0.22222222,0.33333334,0.11111111,0.33333334,0.0,Revenus_faibles,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,45,Risque_Moyen,ETUDE_Approfondie
CAVALLY,Masculin,Union libre,35-44,6.0,82500.0,1.0,0.16666667,0.16666667,0.16666667,0.5,0.16666667,0.33333334,Revenus_eleves,Bancarise,Locataire,Mixte,Assure,80,Risque_Tres_Faible,ACCORD_Recommande
CAVALLY,Masculin,Union libre,45-54,3.0,86666.664,0.66666669,0.0,0.0,1.0,0.0,0.0,0.0,Revenus_eleves,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,75,Risque_Faible,ACCORD_Recommande
CAVALLY,Masculin,Veuf(ve),45-54,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Assure,38,Risque_Eleve,ETUDE_Approfondie
CAVALLY,Masculin,Veuf(ve),65+,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,5,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Célibataire,0-14,420.0,0.0,0.0,0.0,0.18809524,0.63333333,0.028571429,0.15000001,0.026190476,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,6,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Célibataire,15-24,55.0,0.0,0.054545455,0.0,0.25454545,0.67272729,0.018181818,0.054545455,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,20,Risque_Eleve,REFUS_Recommande
FOLON,Féminin,Célibataire,25-34,5.0,104000.0,0.40000001,0.2,0.0,0.60000002,0.2,0.2,0.2,Revenus_tres_eleves,Partiellement_bancarise,Proprietaire_sans_titre,Mixte,Assure,80,Risque_Tres_Faible,ACCORD_Recommande
FOLON,Féminin,Célibataire,35-44,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Célibataire,45-54,1.0,51954.828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Revenus_eleves,Non_bancarise,Locataire,Informel,Non_assure,47,Risque_Moyen,ETUDE_Approfondie
FOLON,Féminin,Célibataire,55-64,3.0,0.0,0.33333334,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,20,Risque_Eleve,REFUS_Recommande
FOLON,Féminin,Célibataire,65+,3.0,0.0,0.0,0.0,0.33333334,0.66666669,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,5,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Divorcé(e),35-44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Marié(e),0-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,0,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Marié(e),15-24,80.0,648.6052,0.0125,0.0,0.0875000015,0.67500001,0.0250000005,0.2125,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
FOLON,Féminin,Marié(e),25-34,112.0,2605.075901785714,0.16071429017857142,0.0,0.13392857249999998,0.6607142857142857,0.02678571492857143,0.17857142378571428,0.035714286857142855,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
FOLON,Féminin,Marié(e),35-44,87.0,505.0822666666666,0.1724138,0.0,0.1954022966666667,0.7011494033333334,0.02298850566666667,0.08045977000000001,0.011494252666666668,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
FOLON,Féminin,Marié(e),45-54,47.0,976.3504680851064,0.2127659674468085,0.0,0.2553191559574468,0.6170212806382978,0.0,0.12765957970212766,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
FOLON,Féminin,Marié(e),55-64,16.0,0.0,0.125,0.0,0.25,0.75,0.0,0.0,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,20,Risque_Eleve,REFUS_Recommande
FOLON,Féminin,Marié(e),65+,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,5,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Union libre,15-24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,8,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Union libre,25-34,3.0,0.0,0.0,0.0,0.66666669,0.0,0.0,0.33333334,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,12,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Union libre,35-44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,12,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Féminin,Veuf(ve),35-44,2.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
FOLON,Féminin,Veuf(ve),45-54,4.0,0.0,0.5,0.0,0.25,0.5,0.0,0.25,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
FOLON,Féminin,Veuf(ve),55-64,13.0,0.0,0.15384616,0.0,0.30769232,0.53846157,0.0,0.15384616,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,20,Risque_Eleve,REFUS_Recommande
FOLON,Féminin,Veuf(ve),65+,6.0,0.0,0.0,0.0,0.16666667,0.83333331,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Non_assure,5,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Masculin,Célibataire,0-14,501.0,0.0,0.0,0.0,0.18762475,0.6566866,0.011976048,0.14371258,0.013972056,Sans_revenus,Non_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,6,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Masculin,Célibataire,15-24,90.0,2388.8889,0.13333334,0.0,0.18888889,0.73333335,0.011111111,0.06666667,0.022222223,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,31,Risque_Eleve,ETUDE_Approfondie
FOLON,Masculin,Célibataire,25-34,16.0,3125.0,0.25,0.0,0.375,0.5,0.0,0.125,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
FOLON,Masculin,Célibataire,45-54,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
FOLON,Masculin,Célibataire,65+,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,7,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Masculin,Marié(e),15-24,5.0,16066.666999999998,0.40000001,0.0,0.0,0.40000001,0.2,0.40000001,0.0,Revenus_moyens,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,45,Risque_Moyen,ETUDE_Approfondie
FOLON,Masculin,Marié(e),25-34,65.0,24587.672953846155,0.6615384738461537,0.015384615384615385,0.10769230769230771,0.5846153715384615,0.04615384538461538,0.26153846153846155,0.03076923,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,66,Risque_Faible,ACCORD_Conditionnel
FOLON,Masculin,Marié(e),35-44,72.0,11142.962333333333,0.6388889059722221,0.013888889097222221,0.09722222430555555,0.7222222411111111,0.01388888938888889,0.16666666833333332,0.01388888938888889,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Mixte,Faiblement_assure,66,Risque_Faible,ACCORD_Conditionnel
FOLON,Masculin,Marié(e),45-54,49.0,4926.008422448979,0.6530612297959184,0.0,0.24489795979591839,0.6122448997959183,0.02040816367346939,0.1224489794489796,0.020408162897959187,Revenus_faibles,Bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,46,Risque_Moyen,ETUDE_Approfondie
FOLON,Masculin,Marié(e),55-64,30.0,166.666664,0.566666664,0.0,0.33333334,0.633333336,0.0,0.0333333336,0.0,Revenus_faibles,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,43,Risque_Moyen,ETUDE_Approfondie
FOLON,Masculin,Marié(e),65+,16.0,0.0,0.31250000999999994,0.0,0.0,0.875000006875,0.0,0.12499999875,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
FOLON,Masculin,Union libre,25-34,3.0,0.0,1.0,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Non_assure,37,Risque_Eleve,ETUDE_Approfondie
FOLON,Masculin,Union libre,35-44,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_titre,Informel,Non_assure,37,Risque_Eleve,ETUDE_Approfondie
FOLON,Masculin,Veuf(ve),35-44,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,35,Risque_Eleve,ETUDE_Approfondie
FOLON,Masculin,Veuf(ve),55-64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,10,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Célibataire,0-14,458.0,0.0,0.0,0.0,0.17030568,0.20305677,0.26419213,0.36244541,0.05021834000000001,Sans_revenus,Non_bancarise,Autre_logement,Informel,Faiblement_assure,1,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Célibataire,15-24,166.0,3864.9819,0.42771083,0.0060240962,0.21686747999999997,0.096385539,0.43373495,0.25301206,0.042168673,Revenus_faibles,Partiellement_bancarise,Locataire,Mixte,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Célibataire,25-34,49.0,12714.286,0.67346936,0.040816326,0.14285715,0.14285715,0.42857143,0.2857143,0.040816326,Revenus_moyens,Bancarise,Locataire,Mixte,Faiblement_assure,63,Risque_Faible,ACCORD_Conditionnel
GBEKE,Féminin,Célibataire,35-44,24.0,4791.6665,0.75,0.0,0.083333336,0.20833333,0.20833333,0.5,0.0,Revenus_faibles,Bancarise,Autre_logement,Informel,Non_assure,40,Risque_Moyen,ETUDE_Approfondie
GBEKE,Féminin,Célibataire,45-54,14.0,0.0,0.64285713,0.0,0.0,0.5,0.21428572000000004,0.2857143,0.071428575,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,36,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Célibataire,55-64,14.0,0.0,0.35714287,0.0,0.0,0.35714287,0.071428575,0.5714286,0.0,Sans_revenus,Partiellement_bancarise,Autre_logement,Informel,Non_assure,15,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Célibataire,65+,7.0,0.0,0.2857143,0.0,0.2857143,0.42857143,0.0,0.2857143,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Divorcé(e),15-24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,33,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Divorcé(e),35-44,5.0,14000.0,0.80000001,0.2,0.0,0.40000001,0.0,0.60000002,0.0,Revenus_moyens,Bancarise,Autre_logement,Mixte,Non_assure,60,Risque_Faible,ACCORD_Conditionnel
GBEKE,Féminin,Divorcé(e),45-54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,12,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Divorcé(e),55-64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,28,Risque_Eleve,REFUS_Recommande
GBEKE,Féminin,Divorcé(e),65+,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,0,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Marié(e),0-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,0,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Marié(e),15-24,29.0,2596.3913379310347,0.5172413641379311,0.0,0.0,0.13793104137931034,0.3793103572413793,0.4827586206896552,0.0,Revenus_faibles,Bancarise,Autre_logement,Informel,Non_assure,38,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Marié(e),25-34,84.0,3373.0157500000005,0.6428571657142857,0.011904762071428572,0.1428571485714286,0.09523809285714287,0.39285715214285716,0.36904762714285716,0.059523813142857145,Revenus_faibles,Bancarise,Locataire,Mixte,Faiblement_assure,48,Risque_Moyen,ETUDE_Approfondie
GBEKE,Féminin,Marié(e),35-44,83.0,15737.926554216865,0.6144578208433735,0.01204819286746988,0.1927710818554217,0.19277108048192773,0.289156621686747,0.32530121048192767,0.08433735093975904,Revenus_moyens,Bancarise,Autre_logement,Mixte,Faiblement_assure,61,Risque_Faible,ACCORD_Conditionnel
GBEKE,Féminin,Marié(e),45-54,70.0,9770.9832,0.457142848,0.0142857152,0.100000003,0.29999999,0.314285726,0.28571427800000004,0.0571428582,Revenus_faibles,Partiellement_bancarise,Locataire,Mixte,Faiblement_assure,35,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Marié(e),55-64,40.0,1950.00013,0.32499998874999997,0.0,0.32499999749999997,0.275,0.12499999799999999,0.27499999574999995,0.049999998425000004,Revenus_faibles,Partiellement_bancarise,Proprietaire_titre,Informel,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Marié(e),65+,11.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Séparé,25-34,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sans_revenus,Bancarise,Locataire,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Séparé,35-44,2.0,74860.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,Revenus_eleves,Bancarise,Locataire,Formel,Assure,85,Risque_Tres_Faible,ACCORD_Recommande
GBEKE,Féminin,Séparé,55-64,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,33,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Séparé,65+,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sans_revenus,Non_bancarise,Locataire,Informel,Non_assure,2,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Union libre,15-24,3.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.66666669,0.0,Sans_revenus,Partiellement_bancarise,Autre_logement,Informel,Non_assure,15,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Féminin,Union libre,25-34,6.0,0.0,0.5,0.0,0.16666667,0.0,0.0,0.83333331,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Union libre,35-44,2.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,Sans_revenus,Bancarise,Locataire,Informel,Non_assure,32,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Veuf(ve),35-44,5.0,14000.0,0.80000001,0.0,0.0,0.0,0.60000002,0.40000001,0.0,Revenus_moyens,Bancarise,Locataire,Informel,Non_assure,57,Risque_Moyen,ACCORD_Conditionnel
GBEKE,Féminin,Veuf(ve),45-54,17.0,44945.727,0.47058824,0.0,0.05882353,0.11764706,0.58823532,0.23529412,0.0,Revenus_moyens,Partiellement_bancarise,Locataire,Informel,Non_assure,44,Risque_Moyen,ETUDE_Approfondie
GBEKE,Féminin,Veuf(ve),55-64,23.0,2173.9131,0.43478259,0.0,0.086956523,0.52173913,0.086956523,0.30434781,0.0,Revenus_faibles,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
GBEKE,Féminin,Veuf(ve),65+,55.0,0.0,0.25454545,0.0,0.14545454,0.45454547,0.018181818,0.38181817999999995,0.0,Sans_revenus,Partiellement_bancarise,Proprietaire_sans_titre,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Masculin,Célibataire,0-14,433.0,0.0,0.0,0.0,0.18244803,0.15473442,0.27020785,0.39260969,0.06235566,Sans_revenus,Non_bancarise,Autre_logement,Informel,Faiblement_assure,1,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Masculin,Célibataire,15-24,201.0,9204.625,0.49253732,0.0049751243,0.23880596,0.15422885,0.3532338400000001,0.25373134,0.034825869,Revenus_faibles,Partiellement_bancarise,Locataire,Mixte,Faiblement_assure,33,Risque_Eleve,ETUDE_Approfondie
GBEKE,Masculin,Célibataire,25-34,65.0,24576.779,0.70769233,0.0,0.16923077,0.15384616,0.40000001,0.27692309,0.046153847,Revenus_moyens,Bancarise,Locataire,Informel,Faiblement_assure,58,Risque_Moyen,ACCORD_Conditionnel
GBEKE,Masculin,Célibataire,35-44,20.0,52236.797,0.80000001,0.0,0.2,0.25,0.2,0.34999999,0.050000001,Revenus_eleves,Bancarise,Autre_logement,Informel,Faiblement_assure,71,Risque_Faible,ACCORD_Recommande
GBEKE,Masculin,Célibataire,45-54,5.0,30600.0,0.40000001,0.0,0.2,0.0,0.0,0.80000001,0.0,Revenus_moyens,Partiellement_bancarise,Autre_logement,Informel,Non_assure,42,Risque_Moyen,ETUDE_Approfondie
GBEKE,Masculin,Célibataire,55-64,6.0,26496.834,0.66666669,0.0,0.16666667,0.33333334,0.16666667,0.33333334,0.16666667,Revenus_moyens,Bancarise,Proprietaire_sans_titre,Informel,Assure,61,Risque_Faible,ACCORD_Conditionnel
GBEKE,Masculin,Célibataire,65+,4.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.0,Sans_revenus,Partiellement_bancarise,Autre_logement,Informel,Non_assure,12,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Masculin,Divorcé(e),35-44,1.0,40000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Revenus_moyens,Bancarise,Locataire,Informel,Non_assure,57,Risque_Moyen,ACCORD_Conditionnel
GBEKE,Masculin,Divorcé(e),55-64,2.0,52564.324,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Revenus_eleves,Non_bancarise,Proprietaire_titre,Informel,Non_assure,50,Risque_Moyen,ACCORD_Conditionnel
GBEKE,Masculin,Marié(e),15-24,3.0,94153.391,0.33333334,0.0,0.0,0.0,0.66666669,0.33333334,0.0,Revenus_eleves,Partiellement_bancarise,Locataire,Informel,Non_assure,57,Risque_Moyen,ACCORD_Conditionnel
GBEKE,Masculin,Marié(e),25-34,42.0,69714.289,0.78571427,0.023809524,0.047619049,0.071428575,0.40476191,0.4761904800000001,0.071428575,Revenus_eleves,Bancarise,Autre_logement,Mixte,Faiblement_assure,76,Risque_Faible,ACCORD_Recommande
GBEKE,Masculin,Marié(e),35-44,72.0,59622.65070833333,0.8194444265277778,0.055555554125,0.1805555548611111,0.1805555548611111,0.23611111819444444,0.40277777416666666,0.09722222041666667,Revenus_eleves,Bancarise,Autre_logement,Mixte,Faiblement_assure,76,Risque_Faible,ACCORD_Recommande
GBEKE,Masculin,Marié(e),45-54,69.0,72388.44939130436,0.8840579717391304,0.15942028985507245,0.11594202898550725,0.23188405942028986,0.36231884057971014,0.2898550724637681,0.14492753623188406,Revenus_eleves,Bancarise,Locataire,Mixte,Assure,80,Risque_Tres_Faible,ACCORD_Recommande
GBEKE,Masculin,Marié(e),55-64,49.0,20714.85957142857,0.7551020585714285,0.061224492857142855,0.22448979857142862,0.26530613571428574,0.3265306242857143,0.1836734742857143,0.061224492857142855,Revenus_moyens,Bancarise,Locataire,Mixte,Faiblement_assure,61,Risque_Faible,ACCORD_Conditionnel
GBEKE,Masculin,Marié(e),65+,33.0,1969.6969696969697,0.6666666887878788,0.0,0.3636363709090909,0.36363637545454547,0.060606063030303026,0.21212122060606062,0.09090909484848485,Revenus_faibles,Bancarise,Proprietaire_sans_titre,Informel,Faiblement_assure,41,Risque_Moyen,ETUDE_Approfondie
GBEKE,Masculin,Séparé,35-44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sans_revenus,Non_bancarise,Proprietaire_titre,Informel,Non_assure,12,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Masculin,Séparé,65+,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Non_bancarise,Autre_logement,Informel,Non_assure,0,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Masculin,Union libre,15-24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Sans_revenus,Bancarise,Proprietaire_sans_titre,Informel,Non_assure,33,Risque_Eleve,ETUDE_Approfondie
GBEKE,Masculin,Union libre,25-34,4.0,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.0,Sans_revenus,Partiellement_bancarise,Autre_logement,Informel,Non_assure,17,Risque_Tres_Eleve,REFUS_Recommande
GBEKE,Masculin,Union libre,35-44,5.0,0.0,1.0,0.0,0.2,0.0,0.0,0.80000001,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
GBEKE,Masculin,Union libre,45-54,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sans_revenus,Bancarise,Autre_logement,Informel,Non_assure,30,Risque_Eleve,ETUDE_Approfondie
