cluster,age_num,sex,marital_status,city,bancarise
1,28,Masculin,Marié(e),MAN,1
1,26,Féminin,Marié(e),MAN,0
0,8,Féminin,Célibataire,MAN,0
0,10,Féminin,Célibataire,MAN,0
0,26,Masculin,Célibataire,MAN,0
1,64,Féminin,Marié(e),MAN,1
0,8,Féminin,Célibataire,MAN,0
0,9,Masculin,Célibataire,MAN,0
1,70,Masculin,Marié(e),MAN,0
1,44,Féminin,Marié(e),MAN,0
0,4,Féminin,Célibataire,MAN,0
1,52,Masculin,Marié(e),MAN,0
1,73,Masculin,Séparé,MAN,1
0,19,Masculin,Célibataire,MAN,1
1,29,Féminin,Marié(e),MAN,0
0,3,Masculin,Célibataire,MAN,0
0,0,Féminin,Célibataire,MAN,0
1,49,Masculin,Marié(e),MAN,1
0,6,Masculin,Célibataire,MAN,0
1,32,Masculin,Marié(e),MAN,0
0,9,Masculin,Célibataire,MAN,0
1,33,Féminin,Marié(e),MAN,0
0,4,Masculin,Célibataire,MAN,0
1,60,Masculin,Marié(e),MAN,0
1,42,Féminin,Marié(e),MAN,0
0,9,Féminin,Célibataire,PODIAGOUINE,0
0,7,Masculin,Célibataire,PODIAGOUINE,0
1,50,Masculin,Marié(e),PODIAGOUINE,1
1,39,Féminin,Marié(e),PODIAGOUINE,1
1,26,Féminin,Marié(e),PODIAGOUINE,0
0,3,Masculin,Célibataire,PODIAGOUINE,0
1,30,Masculin,Marié(e),PODIAGOUINE,1
0,1,Masculin,Célibataire,PODIAGOUINE,0
0,4,Féminin,Célibataire,PODIAGOUINE,0
0,4,Masculin,Célibataire,PODIAGOUINE,0
0,9,Masculin,Célibataire,PODIAGOUINE,0
0,0,Masculin,Célibataire,PODIAGOUINE,0
1,40,Masculin,Marié(e),PODIAGOUINE,1
0,2,Masculin,Célibataire,PODIAGOUINE,0
1,32,Féminin,Marié(e),PODIAGOUINE,1
0,12,Masculin,Célibataire,PODIAGOUINE,0
1,49,Féminin,Marié(e),PODIAGOUINE,0
0,14,Masculin,Célibataire,PODIAGOUINE,0
0,10,Féminin,Célibataire,PODIAGOUINE,0
1,55,Masculin,Marié(e),PODIAGOUINE,0
0,2,Masculin,Célibataire,PODIAGOUINE,0
0,5,Masculin,Célibataire,PODIAGOUINE,0
0,5,Masculin,Célibataire,PODIAGOUINE,0
0,35,Masculin,Célibataire,PODIAGOUINE,0
0,8,Masculin,Célibataire,PODIAGOUINE,0
1,50,Féminin,Célibataire,PODIAGOUINE,0
1,65,Masculin,Marié(e),PODIAGOUINE,0
1,50,Féminin,Marié(e),PODIAGOUINE,0
1,81,Masculin,Séparé,PODIAGOUINE,0
0,26,Féminin,Célibataire,PODIAGOUINE,0
0,7,Féminin,Célibataire,PODIAGOUINE,0
0,26,Masculin,Célibataire,PODIAGOUINE,0
0,18,Masculin,Célibataire,PODIAGOUINE,0
1,26,Féminin,Veuf(ve),PODIAGOUINE,0
0,18,Féminin,Célibataire,PODIAGOUINE,0
0,7,Masculin,Célibataire,PODIAGOUINE,0
0,10,Féminin,Célibataire,PODIAGOUINE,0
0,5,Masculin,Célibataire,PODIAGOUINE,0
0,4,Féminin,Célibataire,PODIAGOUINE,0
0,12,Masculin,Célibataire,PODIAGOUINE,0
0,8,Féminin,Célibataire,PODIAGOUINE,0
1,47,Féminin,Marié(e),PODIAGOUINE,1
0,12,Féminin,Célibataire,PODIAGOUINE,0
0,14,Masculin,Célibataire,PODIAGOUINE,0
0,12,Féminin,Célibataire,PODIAGOUINE,0
0,12,Masculin,Célibataire,PODIAGOUINE,0
0,22,Féminin,Célibataire,PODIAGOUINE,0
1,41,Masculin,Marié(e),PODIAGOUINE,1
1,63,Féminin,Marié(e),PODIAGOUINE,0
0,16,Féminin,Célibataire,PODIAGOUINE,0
1,53,Féminin,Séparé,PODIAGOUINE,0
1,86,Masculin,Marié(e),PODIAGOUINE,1
1,77,Masculin,Marié(e),SANGOUINE,1
0,12,Féminin,Célibataire,SANGOUINE,0
0,18,Masculin,Célibataire,SANGOUINE,1
1,31,Masculin,Célibataire,SANGOUINE,1
1,53,Féminin,Marié(e),SANGOUINE,1
0,14,Féminin,Célibataire,SANGOUINE,0
0,7,Masculin,Célibataire,SANGOUINE,0
0,29,Féminin,Célibataire,SANGOUINE,0
1,62,Féminin,Veuf(ve),SANGOUINE,0
0,19,Masculin,Célibataire,SANGOUINE,0
0,19,Masculin,Célibataire,SANGOUINE,0
0,22,Féminin,Célibataire,SANGOUINE,1
0,7,Masculin,Célibataire,SANGOUINE,0
1,31,Masculin,Célibataire,SANGOUINE,1
0,7,Féminin,Célibataire,SANGOUINE,0
0,19,Féminin,Célibataire,SANGOUINE,0
0,1,Masculin,Célibataire,SANGOUINE,0
0,5,Masculin,Célibataire,SANGOUINE,0
1,29,Masculin,Célibataire,SANGOUINE,1
0,11,Féminin,Célibataire,SANGOUINE,0
0,6,Féminin,Célibataire,SANGOUINE,0
0,3,Masculin,Célibataire,SANGOUINE,0
1,44,Féminin,Veuf(ve),SANGOUINE,1
0,14,Masculin,Célibataire,SANGOUINE,0
0,23,Féminin,Célibataire,SANGOUINE,1
0,7,Masculin,Célibataire,SANGOUINE,0
0,20,Féminin,Célibataire,SANGOUINE,0
0,9,Masculin,Célibataire,SANGOUINE,0
0,5,Féminin,Célibataire,SANGOUINE,0
1,55,Masculin,Marié(e),SANGOUINE,0
0,13,Masculin,Célibataire,SANGOUINE,0
0,1,Masculin,Célibataire,SANGOUINE,0
0,15,Féminin,Célibataire,SANGOUINE,1
1,42,Féminin,Marié(e),SANGOUINE,0
0,21,Masculin,Célibataire,SANGOUINE,0
0,14,Masculin,Célibataire,SANGOUINE,0
0,12,Masculin,Célibataire,SANGOUINE,0
0,22,Masculin,Célibataire,SANGOUINE,0
1,67,Masculin,Veuf(ve),SANGOUINE,1
0,16,Masculin,Célibataire,SANGOUINE,0
1,40,Masculin,Marié(e),SANGOUINE,0
1,23,Féminin,Marié(e),SANGOUINE,0
1,60,Féminin,Veuf(ve),SANGOUINE,0
0,3,Masculin,Célibataire,SANGOUINE,0
1,50,Féminin,Veuf(ve),SANGOUINE,1
0,16,Masculin,Célibataire,SANGOUINE,0
0,15,Féminin,Célibataire,SANGOUINE,0
0,17,Masculin,Célibataire,SANGOUINE,0
0,13,Masculin,Célibataire,SANGOUINE,0
1,38,Féminin,Marié(e),SANGOUINE,0
0,4,Masculin,Célibataire,SANGOUINE,0
0,9,Masculin,Célibataire,SANGOUINE,0
0,14,Féminin,Célibataire,SANGOUINE,0
0,20,Féminin,Célibataire,SANGOUINE,1
0,18,Masculin,Célibataire,SANGOUINE,0
1,41,Masculin,Marié(e),SANGOUINE,1
0,10,Masculin,Célibataire,SANGOUINE,0
0,10,Féminin,Célibataire,SANGOUINE,0
0,5,Féminin,Célibataire,SANGOUINE,0
1,65,Féminin,Veuf(ve),SANGOUINE,0
0,25,Féminin,Célibataire,SANGOUINE,1
1,58,Masculin,Marié(e),SANGOUINE,1
0,13,Masculin,Célibataire,SANGOUINE,0
0,10,Masculin,Célibataire,SANGOUINE,0
1,30,Féminin,Marié(e),SANGOUINE,1
0,15,Masculin,Célibataire,SANGOUINE,1
0,0,Masculin,Célibataire,SANGOUINE,0
0,12,Masculin,Célibataire,SANGOUINE,0
0,15,Féminin,Célibataire,SANGOUINE,1
0,8,Féminin,Célibataire,SANGOUINE,0
0,17,Masculin,Célibataire,SANGOUINE,1
0,12,Masculin,Célibataire,SANGOUINE,0
0,2,Masculin,Célibataire,SANGOUINE,0
0,12,Masculin,Célibataire,SANGOUINE,0
0,10,Masculin,Célibataire,SANGOUINE,0
0,20,Masculin,Célibataire,SANGOUINE,1
1,67,Féminin,Marié(e),SANGOUINE,1
0,7,Masculin,Célibataire,SANGOUINE,0
1,82,Masculin,Marié(e),SANGOUINE,1
1,39,Féminin,Veuf(ve),SANGOUINE,1
0,22,Masculin,Célibataire,SANGOUINE,1
0,22,Masculin,Célibataire,SANGOUINE,1
1,27,Féminin,Célibataire,SANGOUINE,1
0,0,Masculin,Célibataire,SANGOUINE,0
1,35,Masculin,Célibataire,SANGOUINE,1
0,26,Masculin,Célibataire,SANGOUINE,1
0,2,Féminin,Célibataire,SANGOUINE,0
1,64,Masculin,Marié(e),SANGOUINE,1
1,54,Féminin,Marié(e),SANGOUINE,1
0,8,Féminin,Célibataire,SANGOUINE,0
0,7,Masculin,Célibataire,SANGOUINE,0
0,0,Féminin,Célibataire,SANGOUINE,0
1,27,Féminin,Marié(e),SANGOUINE,0
1,35,Masculin,Marié(e),SANGOUINE,1
0,3,Masculin,Célibataire,SANGOUINE,0
0,13,Masculin,Célibataire,SANGOUINE,0
1,82,Féminin,Veuf(ve),SANGOUINE,0
0,19,Féminin,Célibataire,SANGOUINE,0
1,46,Masculin,Marié(e),SANGOUINE,1
0,11,Masculin,Célibataire,SANGOUINE,0
1,37,Féminin,Marié(e),SANGOUINE,0
0,3,Féminin,Célibataire,SANGOUINE,0
1,47,Féminin,Marié(e),SANGOUINE,1
1,49,Masculin,Marié(e),SANGOUINE,1
1,62,Masculin,Séparé,SANGOUINE,1
0,1,Féminin,Célibataire,SANGOUINE,0
0,3,Masculin,Célibataire,SANGOUINE,0
0,12,Féminin,Célibataire,SANGOUINE,0
0,6,Féminin,Célibataire,SANGOUINE,0
1,31,Masculin,Marié(e),SANGOUINE,1
0,18,Féminin,Marié(e),SANGOUINE,0
0,4,Masculin,Célibataire,SANGOUINE,0
0,5,Féminin,Célibataire,SANGOUINE,0
0,12,Masculin,Célibataire,SANGOUINE,0
0,11,Masculin,Célibataire,SANGOUINE,0
0,2,Féminin,Célibataire,SANGOUINE,0
1,39,Masculin,Marié(e),SANGOUINE,1
1,32,Féminin,Marié(e),SANGOUINE,1
0,8,Féminin,Célibataire,SANGOUINE,0
0,10,Masculin,Célibataire,SANGOUINE,0
1,32,Féminin,Marié(e),SANGOUINE,1
0,8,Masculin,Célibataire,SANGOUINE,0
1,30,Féminin,Marié(e),SANGOUINE,0
0,14,Féminin,Célibataire,SANGOUINE,0
1,38,Masculin,Marié(e),SANGOUINE,1
0,12,Féminin,Célibataire,SANGOUINE,0
0,13,Masculin,Célibataire,SANGOUINE,0
1,39,Masculin,Marié(e),SANGOUINE,1
0,7,Masculin,Célibataire,SANGOUINE,0
1,30,Féminin,Marié(e),SANGOUINE,0
0,5,Féminin,Célibataire,SANGOUINE,0
1,32,Féminin,Célibataire,SANGOUINE,1
0,17,Féminin,Célibataire,SANGOUINE,0
1,72,Féminin,Veuf(ve),SANGOUINE,0
1,48,Masculin,Marié(e),ZAGOUE,1
1,43,Féminin,Marié(e),ZAGOUE,1
0,6,Féminin,Célibataire,ZAGOUE,0
1,44,Masculin,Marié(e),ZAGOUE,1
0,2,Masculin,Célibataire,ZAGOUE,0
1,34,Féminin,Marié(e),ZAGOUE,0
1,72,Féminin,Veuf(ve),ZAGOUE,0
0,17,Masculin,Célibataire,ZAGOUE,0
0,0,Féminin,Célibataire,ZAGOUE,0
0,11,Féminin,Célibataire,ZAGOUE,0
1,53,Masculin,Marié(e),ZAGOUE,1
0,5,Masculin,Célibataire,ZAGOUE,0
1,37,Féminin,Marié(e),ZAGOUE,0
1,43,Masculin,Célibataire,ZAGOUE,0
1,60,Féminin,Marié(e),ZAGOUE,0
1,42,Masculin,Célibataire,ZAGOUE,0
1,77,Masculin,Marié(e),ZAGOUE,1
0,10,Masculin,Célibataire,ZAGOUE,0
0,3,Masculin,Célibataire,ZAGOUE,0
1,34,Féminin,Marié(e),ZAGOUE,1
0,12,Masculin,Célibataire,ZAGOUE,0
1,48,Masculin,Marié(e),ZAGOUE,1
1,67,Féminin,Marié(e),ZAGOUE,0
1,77,Masculin,Marié(e),ZAGOUE,0
0,6,Masculin,Célibataire,ZAGOUE,0
1,54,Masculin,Marié(e),ZAGOUE,1
1,54,Féminin,Marié(e),ZAGOUE,0
0,6,Masculin,Célibataire,ZAGOUE,0
1,32,Féminin,Marié(e),ZAGOUE,0
1,38,Masculin,Marié(e),ZAGOUE,1
0,32,Masculin,Célibataire,ZAGOUE,0
1,63,Féminin,Veuf(ve),ZAGOUE,1
1,47,Féminin,Marié(e),ZAGOUE,0
1,51,Masculin,Marié(e),ZAGOUE,1
1,42,Féminin,Marié(e),ZAGOUE,1
0,13,Masculin,Célibataire,ZAGOUE,0
0,13,Féminin,Célibataire,ZAGOUE,0
1,44,Masculin,Marié(e),ZAGOUE,1
0,15,Féminin,Célibataire,ZAGOUE,0
0,19,Féminin,Célibataire,SIPILOU,0
1,46,Féminin,Veuf(ve),SIPILOU,0
0,1,Féminin,Célibataire,SIPILOU,0
0,14,Masculin,Célibataire,SIPILOU,0
0,5,Féminin,Célibataire,SIPILOU,0
0,15,Masculin,Célibataire,SIPILOU,0
1,70,Féminin,Veuf(ve),SIPILOU,0
0,4,Féminin,Célibataire,SIPILOU,0
0,6,Masculin,Célibataire,SIPILOU,0
0,8,Féminin,Célibataire,SIPILOU,0
0,14,Féminin,Célibataire,SIPILOU,0
1,48,Masculin,Séparé,SIPILOU,0
0,3,Masculin,Célibataire,SIPILOU,0
0,7,Féminin,Célibataire,SIPILOU,0
1,28,Féminin,Marié(e),SIPILOU,0
1,34,Masculin,Marié(e),SIPILOU,0
0,9,Masculin,Célibataire,SIPILOU,0
0,11,Féminin,Célibataire,SIPILOU,0
0,1,Masculin,Célibataire,SIPILOU,0
1,42,Masculin,Marié(e),SIPILOU,0
1,38,Féminin,Marié(e),SIPILOU,0
0,11,Masculin,Célibataire,SIPILOU,0
1,31,Féminin,Marié(e),SIPILOU,0
1,65,Masculin,Célibataire,SIPILOU,0
1,57,Féminin,Marié(e),SIPILOU,0
0,5,Masculin,Célibataire,SIPILOU,0
0,36,Masculin,Célibataire,SIPILOU,0
0,31,Masculin,Célibataire,SIPILOU,0
1,67,Masculin,Marié(e),SIPILOU,0
1,36,Féminin,Marié(e),SIPILOU,0
0,10,Masculin,Célibataire,SIPILOU,0
0,15,Masculin,Célibataire,SIPILOU,0
1,42,Masculin,Marié(e),SIPILOU,0
0,5,Féminin,Célibataire,SIPILOU,0
0,9,Masculin,Célibataire,SIPILOU,0
0,4,Masculin,Célibataire,SIPILOU,0
1,30,Masculin,Divorcé(e),SIPILOU,0
1,55,Féminin,Veuf(ve),SIPILOU,0
1,38,Masculin,Union libre,SIPILOU,1
0,1,Féminin,Célibataire,SIPILOU,0
0,25,Féminin,Célibataire,SIPILOU,0
0,12,Féminin,Célibataire,SIPILOU,0
0,4,Féminin,Célibataire,SIPILOU,0
1,31,Féminin,Union libre,SIPILOU,1
1,53,Féminin,Veuf(ve),SIPILOU,0
0,7,Féminin,Célibataire,SIPILOU,0
1,47,Masculin,Divorcé(e),SIPILOU,0
0,7,Masculin,Célibataire,SIPILOU,0
1,74,Féminin,Veuf(ve),SIPILOU,0
1,42,Masculin,Marié(e),SIPILOU,0
1,41,Féminin,Marié(e),SIPILOU,0
1,40,Féminin,Marié(e),SIPILOU,0
0,12,Masculin,Célibataire,SIPILOU,0
0,3,Masculin,Célibataire,SIPILOU,0
0,10,Masculin,Célibataire,SIPILOU,0
0,5,Féminin,Célibataire,SIPILOU,0
0,1,Masculin,Célibataire,SIPILOU,0
1,44,Masculin,Union libre,SIPILOU,0
0,8,Féminin,Célibataire,SIPILOU,0
0,5,Féminin,Célibataire,SIPILOU,0
1,34,Féminin,Union libre,SIPILOU,0
0,16,Féminin,Célibataire,SIPILOU,0
1,61,Féminin,Veuf(ve),SIPILOU,0
1,57,Masculin,Marié(e),YORODOUGOU,0
0,8,Masculin,Célibataire,YORODOUGOU,0
0,4,Masculin,Célibataire,YORODOUGOU,0
1,53,Féminin,Marié(e),YORODOUGOU,0
0,14,Féminin,Célibataire,YORODOUGOU,0
1,76,Féminin,Veuf(ve),YORODOUGOU,0
1,41,Masculin,Célibataire,YORODOUGOU,0
0,8,Masculin,Célibataire,YORODOUGOU,0
0,5,Féminin,Célibataire,YORODOUGOU,0
1,43,Masculin,Célibataire,YORODOUGOU,0
1,68,Féminin,Veuf(ve),YORODOUGOU,0
0,11,Masculin,Célibataire,YORODOUGOU,0
1,34,Féminin,Veuf(ve),YORODOUGOU,0
0,8,Masculin,Célibataire,YORODOUGOU,0
1,55,Masculin,Marié(e),YORODOUGOU,0
1,38,Féminin,Marié(e),YORODOUGOU,0
0,3,Masculin,Célibataire,YORODOUGOU,0
1,53,Féminin,Veuf(ve),YORODOUGOU,0
1,45,Masculin,Marié(e),YORODOUGOU,1
1,32,Féminin,Marié(e),YORODOUGOU,0
1,40,Masculin,Marié(e),YORODOUGOU,0
0,10,Masculin,Célibataire,YORODOUGOU,0
0,0,Masculin,Célibataire,YORODOUGOU,0
1,74,Féminin,Veuf(ve),YORODOUGOU,0
1,47,Féminin,Veuf(ve),YORODOUGOU,0
1,32,Masculin,Marié(e),YORODOUGOU,1
1,21,Féminin,Marié(e),YORODOUGOU,0
0,5,Féminin,Célibataire,YORODOUGOU,0
0,2,Masculin,Célibataire,YORODOUGOU,0
1,20,Féminin,Marié(e),YORODOUGOU,0
0,5,Masculin,Célibataire,YORODOUGOU,0
0,8,Féminin,Célibataire,YORODOUGOU,0
0,2,Féminin,Célibataire,YORODOUGOU,0
1,49,Féminin,Veuf(ve),YORODOUGOU,0
0,4,Féminin,Célibataire,BIN-HOUYE,0
1,32,Masculin,Marié(e),BIN-HOUYE,1
0,2,Féminin,Célibataire,BIN-HOUYE,0
1,25,Féminin,Marié(e),BIN-HOUYE,1
0,7,Féminin,Célibataire,BIN-HOUYE,0
1,40,Masculin,Marié(e),BIN-HOUYE,1
0,8,Féminin,Célibataire,BIN-HOUYE,0
0,2,Masculin,Célibataire,BIN-HOUYE,0
1,34,Féminin,Marié(e),BIN-HOUYE,0
0,5,Féminin,Célibataire,BIN-HOUYE,0
1,62,Masculin,Marié(e),BIN-HOUYE,1
1,22,Féminin,Marié(e),BIN-HOUYE,0
1,62,Féminin,Veuf(ve),BIN-HOUYE,0
0,12,Féminin,Célibataire,BIN-HOUYE,0
0,4,Féminin,Célibataire,BIN-HOUYE,0
0,16,Masculin,Célibataire,BIN-HOUYE,0
0,5,Masculin,Célibataire,BIN-HOUYE,0
0,5,Féminin,Célibataire,BIN-HOUYE,0
0,13,Masculin,Célibataire,BIN-HOUYE,0
0,12,Féminin,Célibataire,BIN-HOUYE,0
0,12,Féminin,Célibataire,BIN-HOUYE,0
1,43,Masculin,Marié(e),BIN-HOUYE,1
0,8,Masculin,Célibataire,BIN-HOUYE,0
1,39,Féminin,Marié(e),BIN-HOUYE,1
0,5,Féminin,Célibataire,BIN-HOUYE,0
0,20,Masculin,Célibataire,BIN-HOUYE,1
1,38,Féminin,Marié(e),BIN-HOUYE,0
1,36,Masculin,Marié(e),BIN-HOUYE,1
0,12,Masculin,Célibataire,BIN-HOUYE,0
0,22,Masculin,Célibataire,BIN-HOUYE,0
0,4,Masculin,Célibataire,BIN-HOUYE,0
1,64,Féminin,Veuf(ve),BIN-HOUYE,0
0,13,Masculin,Célibataire,BIN-HOUYE,0
0,1,Féminin,Célibataire,BIN-HOUYE,0
1,87,Féminin,Veuf(ve),BIN-HOUYE,0
0,19,Féminin,Célibataire,BIN-HOUYE,0
0,5,Féminin,Célibataire,BIN-HOUYE,0
1,22,Féminin,Marié(e),BIN-HOUYE,1
1,28,Masculin,Marié(e),BIN-HOUYE,1
1,75,Masculin,Marié(e),BIN-HOUYE,0
0,12,Féminin,Célibataire,BIN-HOUYE,0
1,56,Féminin,Marié(e),BIN-HOUYE,0
0,18,Féminin,Célibataire,BIN-HOUYE,0
0,18,Féminin,Célibataire,BIN-HOUYE,0
0,8,Masculin,Célibataire,BIN-HOUYE,0
1,47,Féminin,Marié(e),BIN-HOUYE,1
1,80,Masculin,Marié(e),BIN-HOUYE,1
0,13,Masculin,Célibataire,BIN-HOUYE,0
0,10,Masculin,Célibataire,BIN-HOUYE,0
1,42,Féminin,Marié(e),BIN-HOUYE,1
1,30,Masculin,Célibataire,BIN-HOUYE,1
0,15,Masculin,Célibataire,BIN-HOUYE,1
0,16,Masculin,Célibataire,BIN-HOUYE,1
1,33,Masculin,Marié(e),BIN-HOUYE,1
0,5,Féminin,Célibataire,BIN-HOUYE,0
1,38,Masculin,Marié(e),BIN-HOUYE,1
0,7,Féminin,Célibataire,BIN-HOUYE,0
1,33,Féminin,Marié(e),BIN-HOUYE,1
0,18,Masculin,Célibataire,BIN-HOUYE,1
0,10,Masculin,Célibataire,BIN-HOUYE,0
0,17,Masculin,Célibataire,BIN-HOUYE,0
0,27,Masculin,Célibataire,BIN-HOUYE,0
0,4,Masculin,Célibataire,BIN-HOUYE,0
1,61,Masculin,Veuf(ve),BIN-HOUYE,1
0,25,Masculin,Célibataire,BIN-HOUYE,0
0,28,Masculin,Célibataire,BIN-HOUYE,0
0,7,Masculin,Célibataire,GOULALEU,0
0,24,Masculin,Célibataire,GOULALEU,0
1,45,Féminin,Marié(e),GOULALEU,0
0,14,Masculin,Célibataire,GOULALEU,0
1,56,Féminin,Marié(e),GOULALEU,1
0,16,Masculin,Célibataire,GOULALEU,0
0,4,Féminin,Célibataire,GOULALEU,0
1,56,Masculin,Marié(e),GOULALEU,1
0,8,Masculin,Célibataire,GOULALEU,0
0,9,Masculin,Célibataire,GOULALEU,0
1,69,Féminin,Veuf(ve),GOULALEU,0
0,7,Féminin,Célibataire,GOULALEU,0
1,82,Masculin,Marié(e),GOULALEU,0
1,67,Féminin,Marié(e),GOULALEU,0
1,58,Féminin,Veuf(ve),GOULALEU,0
0,12,Masculin,Célibataire,GOULALEU,0
0,12,Masculin,Célibataire,GOULALEU,0
0,9,Féminin,Célibataire,GOULALEU,0
1,33,Féminin,Marié(e),GOULALEU,0
0,0,Masculin,Célibataire,GOULALEU,0
1,35,Masculin,Marié(e),GOULALEU,1
0,8,Masculin,Célibataire,GOULALEU,0
0,4,Masculin,Célibataire,GOULALEU,0
1,36,Féminin,Marié(e),GOULALEU,0
1,36,Masculin,Marié(e),GOULALEU,1
0,4,Féminin,Célibataire,GOULALEU,0
0,18,Masculin,Célibataire,GOULALEU,1
0,3,Masculin,Célibataire,GOULALEU,0
1,32,Féminin,Marié(e),GOULALEU,0
1,54,Masculin,Marié(e),GOULALEU,1
1,37,Féminin,Marié(e),GOULALEU,0
0,8,Masculin,Célibataire,GOULALEU,0
1,74,Féminin,Veuf(ve),GOULALEU,0
1,29,Masculin,Marié(e),GOULALEU,1
0,1,Féminin,Célibataire,GOULALEU,0
1,34,Féminin,Marié(e),GOULALEU,0
1,38,Masculin,Marié(e),GOULALEU,1
0,7,Féminin,Célibataire,GOULALEU,0
0,9,Féminin,Célibataire,GOULALEU,0
0,13,Masculin,Célibataire,GOULALEU,0
0,9,Masculin,Célibataire,GOULALEU,0
1,51,Féminin,Marié(e),GOULALEU,0
1,53,Féminin,Veuf(ve),GOULALEU,0
0,26,Masculin,Célibataire,GOULALEU,1
1,68,Masculin,Marié(e),GOULALEU,0
1,69,Féminin,Marié(e),GOULALEU,0
0,9,Masculin,Célibataire,GOULALEU,0
0,3,Masculin,Célibataire,GOULALEU,0
0,20,Masculin,Célibataire,GOULALEU,0
0,0,Féminin,Célibataire,GOULALEU,0
0,11,Féminin,Célibataire,GOULALEU,0
1,37,Féminin,Séparé,GOULALEU,0
0,5,Féminin,Célibataire,GOULALEU,0
0,18,Masculin,Célibataire,TEAPLEU,1
1,70,Masculin,Marié(e),TEAPLEU,1
1,56,Féminin,Marié(e),TEAPLEU,1
0,8,Masculin,Célibataire,TEAPLEU,0
1,42,Féminin,Célibataire,TEAPLEU,1
0,25,Féminin,Célibataire,TEAPLEU,1
0,13,Masculin,Célibataire,TEAPLEU,0
0,8,Masculin,Célibataire,TEAPLEU,0
0,7,Masculin,Célibataire,TEAPLEU,0
0,6,Masculin,Célibataire,TEAPLEU,0
1,23,Féminin,Marié(e),TEAPLEU,1
0,3,Masculin,Célibataire,TEAPLEU,0
0,1,Féminin,Célibataire,TEAPLEU,0
1,26,Masculin,Marié(e),TEAPLEU,1
0,8,Féminin,Célibataire,TEAPLEU,0
0,3,Féminin,Célibataire,TEAPLEU,0
1,45,Féminin,Marié(e),TEAPLEU,0
0,18,Féminin,Célibataire,TEAPLEU,1
0,6,Masculin,Célibataire,TEAPLEU,0
1,52,Masculin,Marié(e),TEAPLEU,0
0,6,Masculin,Célibataire,TEAPLEU,0
0,14,Masculin,Célibataire,TEAPLEU,0
0,11,Masculin,Célibataire,TEAPLEU,0
1,65,Féminin,Veuf(ve),TEAPLEU,1
0,14,Féminin,Célibataire,TEAPLEU,0
0,16,Féminin,Célibataire,TEAPLEU,1
1,46,Masculin,Célibataire,TEAPLEU,1
0,13,Féminin,Célibataire,TEAPLEU,0
0,19,Masculin,Célibataire,TEAPLEU,1
0,16,Masculin,Célibataire,TEAPLEU,0
0,6,Féminin,Célibataire,TEAPLEU,0
1,52,Masculin,Marié(e),TEAPLEU,1
0,19,Féminin,Célibataire,TEAPLEU,1
1,52,Féminin,Marié(e),TEAPLEU,1
0,20,Féminin,Célibataire,TEAPLEU,0
0,10,Masculin,Célibataire,TEAPLEU,0
0,15,Féminin,Célibataire,TEAPLEU,0
0,1,Masculin,Célibataire,TEAPLEU,0
0,6,Féminin,Célibataire,TEAPLEU,0
1,29,Féminin,Marié(e),TEAPLEU,1
0,12,Féminin,Célibataire,TEAPLEU,0
1,32,Masculin,Marié(e),TEAPLEU,1
1,57,Féminin,Veuf(ve),TEAPLEU,1
0,9,Masculin,Célibataire,TEAPLEU,0
1,58,Masculin,Marié(e),TEAPLEU,1
0,5,Masculin,Célibataire,TEAPLEU,0
1,31,Féminin,Marié(e),TEAPLEU,1
0,2,Féminin,Célibataire,TEAPLEU,0
1,42,Féminin,Marié(e),TEAPLEU,0
0,11,Masculin,Célibataire,TEAPLEU,0
1,43,Masculin,Marié(e),TEAPLEU,1
0,11,Masculin,Célibataire,TEAPLEU,0
1,58,Féminin,Séparé,TEAPLEU,1
0,5,Féminin,Célibataire,TEAPLEU,0
1,38,Masculin,Marié(e),TEAPLEU,1
0,8,Féminin,Célibataire,TEAPLEU,0
1,45,Féminin,Marié(e),TEAPLEU,0
0,10,Masculin,Célibataire,TEAPLEU,0
0,18,Féminin,Célibataire,TEAPLEU,0
0,15,Masculin,Célibataire,TEAPLEU,0
1,39,Féminin,Marié(e),TEAPLEU,0
0,16,Masculin,Célibataire,TEAPLEU,0
0,19,Féminin,Célibataire,TEAPLEU,0
0,14,Masculin,Célibataire,TEAPLEU,0
1,43,Masculin,Marié(e),TEAPLEU,1
0,17,Féminin,Célibataire,TEAPLEU,0
0,17,Féminin,Célibataire,TEAPLEU,0
1,67,Féminin,Marié(e),TEAPLEU,1
1,47,Féminin,Célibataire,TEAPLEU,1
1,73,Masculin,Marié(e),TEAPLEU,1
1,48,Féminin,Marié(e),TEAPLEU,0
0,17,Masculin,Célibataire,TEAPLEU,0
1,74,Masculin,Veuf(ve),TEAPLEU,0
0,23,Masculin,Union libre,TEAPLEU,0
1,66,Féminin,Veuf(ve),TEAPLEU,0
0,20,Féminin,Union libre,TEAPLEU,0
1,36,Féminin,Célibataire,TEAPLEU,1
0,7,Masculin,Célibataire,TEAPLEU,0
1,25,Masculin,Séparé,TEAPLEU,1
0,8,Féminin,Célibataire,TEAPLEU,0
0,6,Masculin,Célibataire,TEAPLEU,0
0,18,Masculin,Célibataire,TEAPLEU,0
1,57,Féminin,Veuf(ve),TEAPLEU,0
1,24,Féminin,Marié(e),TEAPLEU,0
0,9,Féminin,Célibataire,TEAPLEU,0
0,27,Masculin,Célibataire,TEAPLEU,1
0,6,Féminin,Célibataire,TEAPLEU,0
0,2,Féminin,Célibataire,TEAPLEU,0
